_id,캠프 이름,상세설명1,상세설명2,상세설명3,상세설명4,상세설명5,상세설명6,상세설명7,상세설명8,상세설명9
100014,학암포글램핑,충청남도태안군원북면방갈리515-26,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100015,더예감스테이,경남산청군단성면호암로702-22,055-972-9900,/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,
100016,캠프더포레,경남함양군서상면부전계곡로245,자동차야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100017,태그하우스,인천강화군길상면동검길154번길24-19,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,,
100019,양지뜰캠핑장,전라북도무주군설천면삼공리810-2,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,,
100020,우리들캠핑장,강원양양군현북면법수치길1168-2,"산,계곡/민간","일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,,
100021,밤벌캠핑장,경기가평군설악면어비산길15-23,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100022,가평청춘글램핑&카라반,경기가평군가평읍호반로1700,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100023,단아한,전북순창군팔덕면산동신흥길6,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100026,다시캠핑장,경북고령군덕곡면덕운로1043-64,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100027,산내들캠프,경북경주시산내면대현길405,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100029,빗소리야영장,경상북도청도군각북면삼평리1141-6,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100030,후포해수욕장야영장,경북울진군후포면삼율3길48-1,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100031,화성시매송오토캠핑장,경기도화성시매송면어천리164,031-293-9923,자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100032,캠핑느루,강원고성군토성면미시령폭포길64,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100033,자작도캠핑장,강원고성군죽왕면삼포해변길94,010-2176-0743,해변/지자체,일반야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,낚시
100035,오렌지캠프,충북보은군속리산면속리산로995-35,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100036,웰니스권역야영장,충남공주시우성면무성산로296,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100037,캠프고일리,경기포천시신북면포천로2337번길38-29,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100038,하늘아래야영장,대구수성구진밭길420(범물동),일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100039,명파리해변야영장,강원고성군현내면금강산로819-3,해변,일반야영장,여름,평일+주말,,,,
100040,경주캠핑573(구경주캠핑리조트),경북경주시현곡면새안현로507-19,"산,호수/민간","일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"수상레저,낚시,강/물놀이",
100041,염전해변캠핑장,경상북도울진군근남면수산리76,054-781-7877,해변,일반야영장,여름,평일+주말,,,
100042,월성자연캠핑야영장,경남거창군북상면덕유월성로1170-19,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100043,백석탄골부리캠핑장,경북청송군안덕면백석탄로541-21,054-873-8678,자동차야영장,"봄,여름,가을,겨울",평일+주말,,,,
100044,박달재초록꿈캠핑체험장,충북제천시백운면구학산로690,043-651-1233,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100045,읍내리75-1캠핑장,경기가평군가평읍물안산길42-143,010-4056-8312,"숲,강/민간",일반야영장,"봄,여름,가을,겨울",평일+주말,전화,"계곡물놀이,산책로,낚시,강/물놀이",
100046,바다야영장,전북부안군진서면곰소항길22-25,해변,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100047,성요셉치유마을야영장,경북문경시가은읍은성로796-13,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100048,변산해수욕장야영장,전북부안군변산면변산로2100,063-583-6951,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100049,천주봉캠핑장,경북문경시동로면금천로2117,계곡/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,전화,,
100053,FLOW11야영장,경남창녕군길곡면내외동길11,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100054,우니메이카산청점,경남산청군시천면세석길67,자동차야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100055,백담한계캠핑장,강원인제군북면고원통로107,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100056,운악산글램핑,경기포천시화현면화동로432번길92-131,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100057,수원솔내음캠핑장,경기수원시권선구칠보로2(금곡동),031-292-4365,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100058,월악파머스캠핑장,충북제천시덕산면월악산로450-5,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,,
100060,노마드캠프,경기남양주시경춘로611번길11-44(일패동),일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100061,서리실힐링가족캠핑장,충남천안시동남구광덕면서리실길147,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,,
100062,하늘땅카라반,전북무주군설천면구천동로966-12,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,,
100063,장사해수욕장야영장,경북영덕군남정면동해대로3592,해변/지자체,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100064,노랑카라반,경상남도남해군이동면신전리1006-12,"해변,섬",일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100065,세움내움,경기도양평군양평면양동로1112,070-7718-1219,숲/민간,"일반야영장,자동차야영장","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로,운동장,청소년체험시설,농어촌체험시설"
100066,포천글램파크캠핑장,경기포천시이동면화동로1925-47,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100067,화천드림캠핑장,강원화천군화천읍한묵령로504,산/민간,일반야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,전화,"계곡물놀이,산책로,낚시",
100068,담터오지글램핑,강원철원군동송읍담터길350,010-5011-1400,/민간,"일반야영장,글램핑","봄,여름,가을",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로"
100069,메이플캠핑,경기포천시이동면화동로2236-25,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100070,"신두57캠핑장(B구역,C구역)",충남태안군원북면신두해변길201-31,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100071,민트글램핑((주)더그린포천농업회사법인),경기포천시이동면금강로5846,031-535-1100,숲/민간,"일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인예약대기,"계곡물놀이,산책로,운동장,수상레저,낚시"
100072,에프앤에프캠핑,충북제천시봉양읍명암로635,043-653-3456,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"계곡물놀이,산책로,운동장",
100073,카이로스오토야영장,충북충주시동량면미라실로603,"산,계곡,호수/민간","일반야영장,자동차야영장","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,산책로,
100074,한마음캠핑플레이스,충남금산군진산면대둔산로206,산/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100075,남해금산오토캠핑장,경남남해군상주면남해대로796번길54,010-2554-1903,산/민간,"일반야영장,카라반","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"계곡물놀이,산책로",
100076,알로프랑스,경북김천시어모면은림로62-11,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100077,야한캠핑장,경기이천시마장면이섭대천로155번길100,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,,
100078,소노팜,강원홍천군서면개야로357-32,자동차야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100080,홍천반딧불캠핑장,강원홍천군화촌면도심리길181,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,,
100081,영흥도어울림캠핑장,인천옹진군영흥면영흥서로452-67,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100082,당사현대차오션캠프,울산광역시북구당사동378-4,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100083,파인밸리펜션글램핑2호점,경기포천시화현면봉화로382-1,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100084,숲이야기,강원춘천시남산면서백길691-77,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100085,큰빛내야영장,경상북도울진군금강송면소광리127-3,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100086,노마드글램핑,경기가평군상면원흥길46-12,033-261-1185,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100087,하얀보트,제주특별자치도서귀포시막숙포로66-1(법환동),자동차야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100088,은하수관광농원,경북김천시부항면안간1길760,010-8818-8740,숲/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,전화,"계곡물놀이,산책로,운동장,수상레저,낚시",
100089,백암온천마을영농조합법인야영장,경상북도울진군온정면온정리665-2,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100090,가리벨리캠핑장,강원인제군인제읍대목리길137,033-463-1212,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100091,에이미캠핑장,강원영월군김삿갓면영월동로1107-1,033-372-3229,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100093,비토애글램핑2호점(BITOLUVGLAMPINGSeason2),경남사천시서포면토끼로217,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100094,캠핑679,경기가평군북면화악산로162-21,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,,
100095,더모스트글램핑,경상북도문경시문경읍마원리산64-5,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100096,반려동물힐링센터글램핑,경북문경시문경읍문경대로2430,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100097,아이프로방스,충북청주시상당구미원면남부로6774,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100098,사천케이블카자연휴양림,경남사천시실안길242-45(실안동),055-835-9524,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100099,진악산오토캠핑장,충남금산군남이면진악로138-2,자동차야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100100,라라캠핑장,경북경주시양남면서왕길381-14,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,,
100101,속리산풍경캠핑장,충북보은군속리산면중판1길24,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100102,오색산새소리캠핑장,강원양양군서면설악로1044,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100103,파주캠핑장,경기파주시탄현면방촌로628번길25-45,자동차야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100104,느티담길캠핑장,경북군위군산성면부흥로362-33,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100105,이천인휴글램핑,경기이천시모가면진상미로1385번길221-6,031-635-9500,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100106,속리산시어동캠핑장,경상북도상주시화북면장암리982-2,"054-531-3657,010-2997-8779",일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100107,바다다캠핑장,인천강화군화도면해안남로2739-36,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100108,대룡산오토캠핑장,강원홍천군북방면성동로1612,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,전화,계곡물놀이,,
100109,무수아취,서울도봉구도봉로169길249(도봉동),02-954-0249,도심/민간,"일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인예약대기,"계곡물놀이,산책로,운동장"
100110,오늘여기카라반,경북포항시남구호미곶면일출로492,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100111,캠프올모,경기가평군설악면장수로156-50,/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100112,스타밸리캠핑장,충북진천군백곡면배티로425,산/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로,운동장",
100113,힐사이드인가평,경기가평군북면화악지암길360,0507-1463-2109,"산,숲/민간","일반야영장,자동차야영장","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,강/물놀이"
100114,천지글램핑,전남순천시상사면선동길112,061-742-5532,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,
100115,비건캠핑((주)알플레이),강원영월군산솔면송운길69,033-251-8900,산/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로,운동장,강/물놀이,청소년체험시설,농어촌체험시설"
100117,별밤캠핑장,전남나주시다시면고막원길20,061-337-5111,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,
100118,동산오토캠핑장,경북군위군부계면원효길40,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100119,글램핑포엠,경북청도군매전면능소화길6,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100120,캠프파크자동차야영장,경남창녕군유어면우포1대로285-1,자동차야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100121,다울관광농원야영장,충청남도서산시성연면오사리658-2,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,,
100122,라피,강원평창군봉평면흥정계곡4길71-70,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100123,아리아리숲속의야영장,강원영월군주천면솔치로240-70,070-4336-1824,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100124,느루캠핑장,충남부여군장암면장암로67-28,자동차야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100125,우니메이카단양점,충북단양군가곡면새밭로820,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100126,수리바위캠핑정원,충청남도부여군외산면만수리산25-3,041-830-6422,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100127,더오창호,충북청주시청원구오창읍화복로780-106,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,,
100128,숲속의아침,강원영월군무릉도원면무릉법흥로1115,"033-372-8181,010-5066-6383","계곡,강/민간",일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인예약대기,"계곡물놀이,산책로,강/물놀이,농어촌체험시설"
100129,둥지캠핑장,충북보은군내북면회인내북로874,산/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로,낚시,강/물놀이",
100130,개랭이오토캠핑장,전남순천시별량면흑가길6-1,061-745-4040,자동차야영장,"봄,여름,가을,겨울",평일+주말,,,,
100131,또바기스파글램핑,경기가평군북면멱골로205-10,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100132,에코팜부설오토캠핑장,경북포항시북구죽장면합석길7,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100133,한별도그파크,경남함안군법수면이묵골로135,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100134,양양솔바다캠핑장,강원도양양군손양면송전리220-1,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,,
100135,곰섬캠핑장2구역,충남태안군남면곰섬로500-12,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100136,노문야영장,경기양평군서종면갈문길22-17,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100137,부엉캠핑클럽,전북완주군운주면산북신복길125-72,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100138,구화산BBQ,경북김천시구화산길64-7(교동),054-430-8585,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100139,지리산365오토캠핑펜션,경남산청군시천면지리산대로605,자동차야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100140,땡땡이글램핑,전남장흥군대덕읍신흥1길5-55,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,,
100141,달빛정원글램핑&카라반,경기가평군설악면유명산길118,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,,
100142,산내956,경북경주시산내면문복로956,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100143,포천라온글램핑&오토캠핑장,경기포천시영중면성장로55번길15,"031-535-5720,010-9100-5720",숲/민간,"일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,온라인실시간예약,"계곡물놀이,산책로,운동장,낚시",
100144,인천청라국제도시해변공원캠핑장(청라캠핑파크),인천서구첨단서로190(청라동),"032-567-4968,010-4246-4968",도심/민간,"일반야영장,자동차야영장","봄,여름,가을",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"산책로,청소년체험시설"
100145,무수캠핑장,경기평택시포승읍홍원길14,031-682-6075,산/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"산책로,해수욕"
100146,세븐캠핑장,강원도양양군서면서림리353-9,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100147,아우내관관농원캠핑장,충남천안시동남구병천면관성3길267-40,산/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인예약대기,"계곡물놀이,산책로,운동장",
100148,레끄레오캠핑장,경북청도군금천면선암로387-116,070-4261-4347,해변/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"산책로,운동장,낚시,강/물놀이"
100149,아메리카RVCAMPPARK,경남창녕군유어면우포1대로285-1,"1566-6154-,010-7507-2624",/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"산책로,운동장,수상레저,낚시,강/물놀이,청소년체험시설,농어촌체험시설"
100150,엠와이힐링캠핑장,경남밀양시활성로296(활성동),숲/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100151,운악184,경기포천시화현면화동로184번길35-1,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100152,나무야나무야캠핑장,충북괴산군연풍면유상길85,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100153,우니메이카철원점,강원철원군근남면하오재로1656-4,"산,숲/민간",일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,,
100154,꾸네오캠핑장,전북순창군금과면매우1길27-1,063-652-2070,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,
100155,그리심글램핑장,충남공주시정안면어물길395,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100156,리틀보이캠핑장,경남고성군회화면옥수길13,/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,,,,
100157,가평글램핑사그막끝마을,경기가평군가평읍석봉로3번길167-54,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100158,아틴마루야영장,경기양평군서종면가마봉1길18-27,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100159,보물나라캠프,경기연천군신서면동내로1359,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100160,별내린캠핑,경기남양주시수동면축령산로121-1,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100161,스톤캠핑장,인천강화군하점면고려산로377번길33,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100162,드론스포츠코리아,전남고흥군금산면돈청길25-17,일반야영장,"봄,여름,가을,겨울",평일+주말,"산책로,운동장,낚시,어린이놀이시설",,,,
100163,평화숲,충남청양군대치면비끼내길171-6,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100164,파주눌노리체험캠핑장,경기파주시파평면청송로432번길99,/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100165,산앤호반캠핑장,경남합천군봉산면서부로4107-4,/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100166,몽리치,경기가평군가평읍당목가일길574,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100167,스테이272,경기이천시마장면이장로60번길34-42,031-0272-0001,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,
100168,솔부엉이캠핑장,충북음성군음성읍음성로826번길6-9,043-882-6682,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,
100169,영흥소장골야영장,인천옹진군영흥면영흥남로191번길58-76,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100170,사발소캠핑장,강원횡성군갑천면어답산로60-15,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100171,영흥도십리포캠핑장,인천옹진군영흥면영흥북로360,032-886-0700,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100172,하비비캠핑장,충북충주시금가면오미기2길120-2,자동차야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100173,스테리움제천,충북제천시백운면구학산로1038,1670-0556-,산/민간,"일반야영장,자동차야영장,카라반,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,산책로
100174,봄봄캠핑,강원춘천시사북면화악지암길576,/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,"계곡물놀이,강/물놀이",,,
100175,산속에관광농원,경기동두천시안흥로26번길283(안흥동),산/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,전화,"계곡물놀이,산책로,운동장,청소년체험시설,농어촌체험시설",,
100176,화양숲노리캠핑장,충북괴산군청천면화양로834-9,산/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,온라인실시간예약,"계곡물놀이,낚시",,
100177,양양고인돌캠프,강원양양군서면고인돌길200-49,/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로",
100178,정선도원펜션&캠핑장,강원정선군북평면어도원길165,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100179,영월가자펜션&캠핑장,강원영월군무릉도원면무릉법흥로852-24,"033-375-8505,010-6536-8528",계곡/민간,"일반야영장,자동차야영장","봄,여름,가을,겨울",평일+주말,"계곡물놀이,산책로,운동장,낚시,강/물놀이,수영장,청소년체험시설,농어촌체험시설",,
100181,캠프여주,경기여주시북내면중암2길19-22,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100182,솔가람캠핑장,경상북도성주군수륜면수성리954-1,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100183,라이프위드도그,강원인제군인제읍자작나무숲길1112,033-461-3377,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,
100184,메기의추억,경기가평군조종면연인산로296,/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,,,,
100185,아름다운농원,경기포천시영북면북원로281,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100186,(가)꽃향기,충남부여군은산면충절로2883번길13,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100187,자연과힐링,강원횡성군청일면봉덕로299번길65,033-342-4888,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,
100188,황우거주식회사,강원횡성군공근면창봉1길117,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100189,카캠그라운드,경기가평군조종면세곡로155,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100190,솔잎향캠핑파크,경기시흥시수인로2107번길52(조남동),031-402-7732,산/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,
100191,화순돔아일랜드,전남화순군화순읍학포로2653-20,061-373-4556,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,
100192,라라캠핑장,경남양산시원동면원동로1899-30,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100193,선장포협동조합,충남아산시선장면선장로121-10,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100194,더존관광농원,경기포천시이동면화동로2076번길125,숲/민간,"일반야영장,카라반,글램핑","봄,여름,가을,겨울",평일+주말,"산책로,운동장,강/물놀이",,,
100195,물바람캠핑장,전북완주군동상면송광수만로1079-61,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100196,을왕리솔트캠핑장,인천중구용유서로423번길38(을왕동),033-751-9300,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,
100197,(주)백동소풍가는길,경남양산시백동길128(소주동),055-389-0127,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,
100198,오아시스정글,강원인제군인제읍필례약수길84-10,033-463-0901,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,
100199,사노리숲캠핑장,경기구리시동구릉로459번길181(사노동),031-572-4511,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100200,별밤글램핑,경기도가평군상면원흥리514-13,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100201,글램인스타,강원도정선군고한읍고토일길210-15,산/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"산책로,운동장",
100202,가평조이글램핑,경기가평군북면멱골로272번길9,/민간,"일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,계곡물놀이,
100203,둥그레휴양마을,충청북도보은군보은읍강신리384-64,043-544-5735,산/민간,"일반야영장,자동차야영장,카라반,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,전화,"산책로,청소년체험시설,농어촌체험시설"
100204,캠프고토일,강원평창군봉평면흥정계곡3길60,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100205,"마을야영장,침산추월",세종특별자치시조치원읍침산6길13,070-7777-8649,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,
100206,경상북도교육청김천오토캠핑장,경북김천시증산면증산1로163,"054-434-5255,010-9711-2951",산/지자체,자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,운동장"
100207,호두마루글램핑,경남사천시서포면선창부두길11-2,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100208,차밍캠핑,강원원주시지정면지정로1393,031-771-3440,/민간,"일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,전화,"계곡물놀이,산책로,강/물놀이",
100209,관광농원금산만악리수목원오토캠핑장,충남금산군진산면초미동길138-10,041-752-5525,해변/민간,"자동차야영장,카라반",평일+주말,홈페이지바로가기새창으로,온라인예약대기,"산책로,농어촌체험시설",
100210,그린앤블루,경남밀양시단장면고례로805-25,055-351-2200,산/민간,일반야영장,평일+주말,홈페이지바로가기새창으로,온라인실시간예약,산책로,
